faiss_id,entity,label,type
567,reo:claudio-mattutino,Claudio MATTUTINO,foaf:Person
568,reo:claudio-schifanella,Claudio SCHIFANELLA,foaf:Person
569,reo:clerico-marinella,CLERICO Marinella,foaf:Person
570,reo:clocchiatti-alessandro,CLOCCHIATTI Alessandro,foaf:Person
571,reo:coci-gianluca,COCI Gianluca,foaf:Person
572,reo:cocolin-luca-simone,COCOLIN Luca Simone,foaf:Person
573,reo:coggi-cristina,COGGI Cristina,foaf:Person
574,reo:cojocaru-carina-florina,COJOCARU CARINA FLORINA,foaf:Person
575,reo:colella-marco,COLELLA MARCO,foaf:Person
576,reo:colitti-barbara,COLITTI Barbara,foaf:Person
577,reo:colombo-lara,COLOMBO Lara,foaf:Person
578,reo:colonna-valentina,COLONNA VALENTINA,foaf:Person
579,reo:colonnelli-iacopo,COLONNELLI Iacopo,foaf:Person
580,reo:comai-debora,COMAI DEBORA,foaf:Person
581,reo:comba-lorenzo,COMBA Lorenzo,foaf:Person
582,reo:comina-cesare,COMINA Cesare,foaf:Person
583,reo:comunanza-valentina,COMUNANZA Valentina,foaf:Person
584,reo:concilio-carmelina,CONCILIO Carmelina,foaf:Person
585,reo:consolaro-alessandra,CONSOLARO Alessandra,foaf:Person
586,reo:console-l,CONSOLE-L,foaf:Person
587,reo:console-luca,CONSOLE Luca,foaf:Person
588,reo:contaldo-sandro-gepiro,CONTALDO Sandro Gepiro,foaf:Person
589,reo:contessa-c,CONTESSA-C,foaf:Person
590,reo:conti-alessio,CONTI Alessio,foaf:Person
591,reo:conti-carole,CONTI CAROLE,foaf:Person
592,reo:conti-laura,CONTI Laura,foaf:Person
593,reo:converso-daniela,CONVERSO Daniela,foaf:Person
594,reo:conzo-pierluigi,CONZO Pierluigi,foaf:Person
595,reo:coppo-m,COPPO-M,foaf:Person
596,reo:coppo-mario,COPPO Mario,foaf:Person
597,reo:coppola-diego,COPPOLA Diego,foaf:Person
598,reo:corazza-laura,CORAZZA Laura,foaf:Person
599,reo:corazzari-ingrid,CORAZZARI INGRID,foaf:Person
600,reo:cordero-alex,CORDERO Alex,foaf:Person
601,reo:cordero-chiara-emilia-irma,CORDERO Chiara Emilia Irma,foaf:Person
602,reo:cordero-f,CORDERO-F,foaf:Person
603,reo:cordero-francesca,CORDERO Francesca,foaf:Person
604,reo:coriasco-mario-gino,CORIASCO Mario Gino,foaf:Person
605,reo:coriasco-sandro,CORIASCO Sandro,foaf:Person
606,reo:corinna-lauth,Corinna-Lauth,foaf:Person
607,reo:corinne-chaton,Corinne-Chaton,foaf:Person
608,reo:corino-elisa,CORINO Elisa,foaf:Person
609,reo:corino-francesca,CORINO FRANCESCA,foaf:Person
610,reo:cornali-federica,CORNALI Federica,foaf:Person
611,reo:coronato-manuela,CORONATO Manuela,foaf:Person
612,reo:corrado-zoccolo,Corrado-Zoccolo,foaf:Person
613,reo:correddu-danilo,CORREDDU Danilo,foaf:Person
614,reo:correndo-chiara,CORRENDO Chiara,foaf:Person
615,reo:correndo-g,CORRENDO-G,foaf:Person
616,reo:corriero-emilio,CORRIERO Emilio,foaf:Person
617,reo:corsi-alessio,CORSI ALESSIO,foaf:Person
618,reo:cortese-damiano,CORTESE Damiano,foaf:Person
619,reo:corti-g,Corti-G,foaf:Person
620,reo:cosi-piero,Cosi-Piero,foaf:Person
621,reo:cosman-p,COSMAN-P,foaf:Person
622,reo:cossio-roberto,COSSIO Roberto,foaf:Person
623,reo:costa-daniela-nicoletta,COSTA Daniela Nicoletta,foaf:Person
624,reo:costa-emanuele,COSTA Emanuele,foaf:Person
625,reo:costa-marcella,COSTA Marcella,foaf:Person
626,reo:costa-marco,COSTA Marco,foaf:Person
627,reo:costa-monica,COSTA MONICA,foaf:Person
628,reo:costagliola-gianluca,COSTAGLIOLA GIANLUCA,foaf:Person
629,reo:costamagna-giulia,COSTAMAGNA GIULIA,foaf:Person
630,reo:costamagna-lorenzo,Costamagna Lorenzo,foaf:Person
631,reo:costanzo-maria-paola,COSTANZO MARIA PAOLA,foaf:Person
632,reo:cotto-giorgio,COTTO Giorgio,foaf:Person
633,reo:cottone-erika,COTTONE Erika,foaf:Person
634,reo:coucourde-giulia,Coucourde Giulia,foaf:Person
635,reo:cravero-ester,CRAVERO ESTER,foaf:Person
636,reo:cravero-mattia,CRAVERO MATTIA,foaf:Person
637,reo:cravero-tiziana,CRAVERO Tiziana,foaf:Person
638,reo:cravotto-giancarlo,CRAVOTTO Giancarlo,foaf:Person
639,reo:cresti-matteo,CRESTI Matteo,foaf:Person
640,reo:creta-fabio,CRETA FABIO,foaf:Person
641,reo:crispo-b,CRISPO-B,foaf:Person
642,reo:cristina-baroglio,Cristina BAROGLIO,foaf:Person
643,reo:cristina-bosco,CRISTINA-BOSCO,foaf:Person
644,reo:cristina-della-beffa,Cristina-Della-Beffa,foaf:Person
645,reo:cristina-gena,CRISTINA-GENA,foaf:Person
646,reo:crocco-edoardo,CROCCO Edoardo,foaf:Person
647,reo:crosetto-nicola,CROSETTO NICOLA,foaf:Person
648,reo:crosetto-riccardo,CROSETTO Riccardo,foaf:Person
649,reo:crosino-andrea,CROSINO ANDREA,foaf:Person
650,reo:croveri-paola,CROVERI Paola,foaf:Person
651,reo:crovini-chiara,CROVINI CHIARA,foaf:Person
652,reo:crupi-vincenzo,CRUPI Vincenzo,foaf:Person
653,reo:cugno-anna,CUGNO Anna,foaf:Person
654,reo:cugno-monica,CUGNO Monica,foaf:Person
655,reo:culasso-francesca,CULASSO Francesca,foaf:Person
656,reo:cuono-massimo,CUONO Massimo,foaf:Person
657,reo:cuozzo-gianluca,CUOZZO Gianluca,foaf:Person
658,reo:curli-barbara,CURLI Barbara,foaf:Person
659,reo:curto-natascia,CURTO Natascia,foaf:Person
660,reo:cusato-jessica,CUSATO Jessica,foaf:Person
661,reo:cutrupi-santina,CUTRUPI Santina,foaf:Person
662,reo:cuttini-davide,CUTTINI Davide,foaf:Person
663,reo:dag-henning,Dag-Henning,foaf:Person
664,reo:dal-bello-federica,DAL BELLO Federica,foaf:Person
665,reo:dal-monte-olga,DAL MONTE Olga,foaf:Person
666,reo:dalmasso-alessandra,DALMASSO Alessandra,foaf:Person
667,reo:dalmasso-gianluca,DALMASSO GIANLUCA,foaf:Person
668,reo:dalmazzone-silvana,DALMAZZONE Silvana,foaf:Person
669,reo:dambrosio-walter,DAMBROSIO Walter,foaf:Person
670,reo:damiani-e,DAMIANI-E,foaf:Person
671,reo:damiani-f,DAMIANI-F,foaf:Person
672,reo:damiani-ferruccio,DAMIANI Ferruccio,foaf:Person
673,reo:damiano-alessandra,DAMIANO ALESSANDRA,foaf:Person
674,reo:damiano-rossana,DAMIANO Rossana,foaf:Person
675,reo:damilano-marina,DAMILANO Marina,foaf:Person
676,reo:danae-diakoulaki,Danae-Diakoulaki,foaf:Person
677,reo:daniela-morale,Daniela-Morale,foaf:Person
678,reo:daniela-vassallo,Daniela-Vassallo,foaf:Person
679,reo:daniele--catanzaro,Daniele--Catanzaro,foaf:Person
680,reo:daniele-catanzaro,Daniele-Catanzaro,foaf:Person
681,reo:daniele-gunetti,Daniele GUNETTI,foaf:Person
682,reo:daniele-paolo-radicioni,Daniele-Paolo RADICIONI,foaf:Person
683,reo:daniele-theseider-dupré,Daniele-Theseider-Dupré,foaf:Person
684,reo:dansero-egidio,DANSERO Egidio,foaf:Person
685,reo:davello-antonietta,DAVELLO Antonietta,foaf:Person
686,reo:davico-chiara,DAVICO Chiara,foaf:Person
687,reo:davide-ancona,DAVIDE-ANCONA,foaf:Person
688,reo:davide-cavagnino,Davide CAVAGNINO,foaf:Person
689,reo:davit-patrizia,DAVIT Patrizia,foaf:Person
690,reo:de-bellis-lisa,De Bellis Lisa,foaf:Person
691,reo:de-bernardi-paola,DE BERNARDI Paola,foaf:Person
692,reo:de-biasi-alessia,DE BIASI ALESSIA,foaf:Person
693,reo:de-blasi-irene,DE BLASI Irene,foaf:Person
694,reo:de-bortoli-andrea-maurilio,DE BORTOLI Andrea Maurilio,foaf:Person
695,reo:de-bortoli-m,De-Bortoli-M,foaf:Person
696,reo:de-cilladi-lorenzo,DE CILLADI LORENZO,foaf:Person
697,reo:de-francesco-lucia,DE FRANCESCO LUCIA,foaf:Person
698,reo:de-francia-silvia,DE FRANCIA Silvia,foaf:Person
699,reo:de-iacovo-valentina,DE IACOVO Valentina,foaf:Person
700,reo:de-lorenzo-aurelia,DE LORENZO Aurelia,foaf:Person
701,reo:de-maria-gian-marco,DE MARIA Gian Marco,foaf:Person
702,reo:de-maria-raffaella,DE MARIA Raffaella,foaf:Person
703,reo:de-meneghi-daniele,DE MENEGHI Daniele,foaf:Person
704,reo:de-petris-samuele,DE PETRIS SAMUELE,foaf:Person
705,reo:de-piccoli-norma,DE PICCOLI Norma,foaf:Person
706,reo:de-pierro-massimiliano,Massimiliano DE-PIERRO,foaf:Person
707,reo:de-robertis-chiara,DE ROBERTIS CHIARA,foaf:Person
708,reo:de-rosa-dalila,DE ROSA DALILA,foaf:Person
709,reo:de-rosa-francesco-giuseppe,DE ROSA Francesco Giuseppe,foaf:Person
710,reo:de-rose-virginia,DE ROSE Virginia,foaf:Person
711,reo:de-rossi-alessandra,DE ROSSI Alessandra,foaf:Person
712,reo:de-sanctis-luisa,DE SANCTIS Luisa,foaf:Person
713,reo:de-santis-chiara,DE SANTIS CHIARA,foaf:Person
714,reo:de-santis-maria-chiara,DE SANTIS MARIA CHIARA,foaf:Person
715,reo:de-vincentiis-paola,DE VINCENTIIS Paola,foaf:Person
716,reo:de-vita-francesca,DE VITA FRANCESCA,foaf:Person
717,reo:deagostino-annamaria,DEAGOSTINO Annamaria,foaf:Person
718,reo:debapriya-das,Debapriya-Das,foaf:Person
719,reo:defereria-lorenzo,DEFERERIA LORENZO,foaf:Person
720,reo:defeudis-arianna,DEFEUDIS ARIANNA,foaf:Person
721,reo:degregori-ginevra,DEGREGORI GINEVRA,foaf:Person
722,reo:deiana-paola,DEIANA Paola,foaf:Person
723,reo:della-sala-angela,DELLA SALA ANGELA,foaf:Person
724,reo:della-valle-paola,DELLA VALLE Paola,foaf:Person
725,reo:delsanto-matteo,MATTEO DELSANTO,foaf:Person
726,reo:demarchi-beatrice,DEMARCHI Beatrice,foaf:Person
727,reo:demarchi-sergio-giovanni,DEMARCHI Sergio Giovanni,foaf:Person
728,reo:demata-massimiliano,DEMATA Massimiliano,foaf:Person
729,reo:dematteis-erika-michela,DEMATTEIS Erika Michela,foaf:Person
730,reo:demichele-sabrina,DEMICHELE Sabrina,foaf:Person
731,reo:demichelis-mara,DEMICHELIS Mara,foaf:Person
732,reo:denicolai-lorenzo,DENICOLAI Lorenzo,foaf:Person
733,reo:denina-silvia,DENINA Silvia,foaf:Person
734,reo:denis-caromel,Denis-Caromel,foaf:Person
735,reo:depetris-marta,DEPETRIS Marta,foaf:Person
736,reo:derek-bunn,Derek-Bunn,foaf:Person
737,reo:desana-eva-raffaella,DESANA Eva Raffaella,foaf:Person
738,reo:destefanis-elisa,DESTEFANIS ELISA,foaf:Person
739,reo:destefanis-enrico,DESTEFANIS Enrico,foaf:Person
740,reo:deut-umberto,DEUT UMBERTO,foaf:Person
741,reo:devalle-alain,DEVALLE Alain,foaf:Person
742,reo:devecchi-elena,DEVECCHI Elena,foaf:Person
743,reo:devecchi-marco,DEVECCHI Marco,foaf:Person
744,reo:dezani-mariangiola,DEZANI Mariangiola,foaf:Person
745,reo:dezzani-sabrina,DEZZANI SABRINA,foaf:Person
746,reo:di-blasio-laura,DI BLASIO Laura,foaf:Person
747,reo:di-caro-luigi,DI CARO Luigi,foaf:Person
748,reo:di-cicco-chiara,DI CICCO CHIARA,foaf:Person
749,reo:di-clemente-riccardo,DI CLEMENTE RICCARDO,foaf:Person
750,reo:di-cola-irina,DI COLA IRINA,foaf:Person
751,reo:di-cosmo-valeria,DI COSMO Valeria,foaf:Person
752,reo:di-cunto-ferdinando,DI CUNTO Ferdinando,foaf:Person
753,reo:di-fazio-chiara,DI FAZIO Chiara,foaf:Person
754,reo:di-gaetano-cornelia,DI GAETANO Cornelia,foaf:Person
755,reo:di-giovanni-marco,DI GIOVANNI Marco,foaf:Person
756,reo:di-giovanni-matteo,DI GIOVANNI Matteo,foaf:Person
757,reo:di-giuda-giuseppe-martino,DI GIUDA Giuseppe Martino,foaf:Person
758,reo:di-maio-cristina,DI MAIO Cristina,foaf:Person
759,reo:di-modugno-daniele,DI MODUGNO Daniele,foaf:Person
760,reo:di-monaco-roberto,DI MONACO Roberto,foaf:Person
761,reo:di-nardo-fabio,DI NARDO Fabio,foaf:Person
762,reo:di-nardo-raffaella,DI NARDO Raffaella,foaf:Person
763,reo:di-noi-valentina,DI NOI VALENTINA,foaf:Person
764,reo:di-nuovo-elisa,DI NUOVO ELISA,foaf:Person
765,reo:di-sario-francesco,DI SARIO FRANCESCO,foaf:Person
766,reo:di-vella-giancarlo,DI VELLA Giancarlo,foaf:Person
767,reo:diana-eliano,DIANA Eliano,foaf:Person
768,reo:diano-matteo,DIANO Matteo,foaf:Person
769,reo:diara-filippo,DIARA Filippo,foaf:Person
770,reo:diaz-vicuna-elena,DIAZ VICUNA ELENA,foaf:Person
771,reo:diego-magro,Diego MAGRO,foaf:Person
772,reo:diego-puppin,Diego-Puppin,foaf:Person
773,reo:dino-alessia,DINO Alessia,foaf:Person
774,reo:dinuccio-elio,DINUCCIO Elio,foaf:Person
775,reo:dirindin-nerina,DIRINDIN Nerina,foaf:Person
776,reo:dolcetti-paola,DOLCETTI Paola,foaf:Person
777,reo:dolza-enrico,DOLZA ENRICO,foaf:Person
778,reo:domenicale-irene,DOMENICALE IRENE,foaf:Person
779,reo:domenico-laforenza,Domenico-Laforenza,foaf:Person
780,reo:donalisio-manuela,DONALISIO Manuela,foaf:Person
781,reo:donatelli-s,DONATELLI-S,foaf:Person
782,reo:donatelli-susanna,DONATELLI Susanna,foaf:Person
783,reo:donetti-simone,DONETTI Simone,foaf:Person
784,reo:dong-shiman,DONG SHIMAN,foaf:Person
785,reo:doni-luana,DONI LUANA,foaf:Person
786,reo:donini-massimo,DONINI MASSIMO,foaf:Person
787,reo:donna-daniela,DONNA Daniela,foaf:Person
788,reo:drago-idilio,DRAGO Idilio,foaf:Person
789,reo:droste-m,DROSTE-M,foaf:Person
790,reo:druetto-alessandro,DRUETTO ALESSANDRO,foaf:Person
791,reo:ducci-mattia,DUCCI Mattia,foaf:Person
792,reo:duglio-stefano,DUGLIO Stefano,foaf:Person
793,reo:duma-davide,DUMA DAVIDE,foaf:Person
794,reo:durante-massimo,DURANTE Massimo,foaf:Person
795,reo:duval-carlotta,DUVAL CARLOTTA,foaf:Person
796,reo:ebau-eleonora,EBAU ELEONORA,foaf:Person
797,reo:edoardo-pistoletti,Edoardo-Pistoletti,foaf:Person
798,reo:el-soury-marwa-mohamed-emadeldin-ali-mahmoud,EL SOURY MARWA MOHAMED EMADELDIN ALI MAHMOUD,foaf:Person
799,reo:elena-baralis,Elena-Baralis,foaf:Person
800,reo:elena-georgopoulou,Elena-Georgopoulou,foaf:Person
801,reo:elena-giachino,Elena-Giachino,foaf:Person
802,reo:elena-grassi,Elena-Grassi,foaf:Person
803,reo:elena-zucca,ELENA-ZUCCA,foaf:Person
804,reo:elia-diego,ELIA Diego,foaf:Person
805,reo:elisa-marengo,Elisa MARENGO,foaf:Person
806,reo:emilia-calaresu,EMILIA-CALARESU,foaf:Person
807,reo:emilio-tuosto,Emilio-Tuosto,foaf:Person
808,reo:enrico-magli,Enrico-Magli,foaf:Person
809,reo:enrico-scala,Enrico-Scala,foaf:Person
810,reo:enrique-teruel,ENRIQUE-TERUEL,foaf:Person
811,reo:erica-turin,Erica-Turin,foaf:Person
812,reo:ermondi-g,Ermondi-G,foaf:Person
813,reo:ertani-andrea,ERTANI Andrea,foaf:Person
814,reo:esposito-r,ESPOSITO-R,foaf:Person
815,reo:esposito-roberto,ESPOSITO Roberto,foaf:Person
816,reo:eugenio-zimeo,Eugenio-Zimeo,foaf:Person
817,reo:evola-rosalia-stella,EVOLA ROSALIA STELLA,foaf:Person
818,reo:fabbri-debora,FABBRI Debora,foaf:Person
819,reo:fabiana-vernero,FABIANA-VERNERO,foaf:Person
820,reo:fabio-tordini,Fabio-Tordini,foaf:Person
821,reo:fabris-rita-maria,FABRIS Rita Maria,foaf:Person
822,reo:fabrizio-nunnari,FABRIZIO-NUNNARI,foaf:Person
823,reo:fadda-maurizio,FADDA MAURIZIO,foaf:Person
824,reo:fagioli-franca,FAGIOLI Franca,foaf:Person
825,reo:fagoonee-sharmila,FAGOONEE SHARMILA,foaf:Person
826,reo:falasco-elisa,FALASCO Elisa,foaf:Person
827,reo:falco-antonio,FALCO Antonio,foaf:Person
828,reo:falcone-mauro,Falcone-Mauro,foaf:Person
829,reo:fanfani-bernardo,FANFANI Bernardo,foaf:Person
830,reo:fargione-daniela,FARGIONE Daniela,foaf:Person
831,reo:fassino-davide,FASSINO DAVIDE,foaf:Person
832,reo:fassone-riccardo,FASSONE Riccardo,foaf:Person
833,reo:fatibene-lorenzo,FATIBENE Lorenzo,foaf:Person
834,reo:fattori-elisa,FATTORI Elisa,foaf:Person
835,reo:fausone-mara,FAUSONE Mara,foaf:Person
836,reo:fava-carmen,FAVA Carmen,foaf:Person
837,reo:fava-elisabetta,FAVA Elisabetta,foaf:Person
838,reo:favaro-enrica,FAVARO Enrica,foaf:Person
839,reo:favaro-livio,FAVARO Livio,foaf:Person
840,reo:favero-longo-sergio-enrico,FAVERO LONGO Sergio Enrico,foaf:Person
841,reo:favilli-laura,FAVILLI LAURA,foaf:Person
842,reo:favole-adriano,FAVOLE Adriano,foaf:Person
843,reo:federica-cena,FEDERICA-CENA,foaf:Person
844,reo:federico-malucelli,Federico-Malucelli,foaf:Person
845,reo:fedi-angela,FEDI Angela,foaf:Person
846,reo:felfernig-a,FELFERNIG-A,foaf:Person
847,reo:felice-cardone,Felice CARDONE,foaf:Person
848,reo:fenoglio-chiara,FENOGLIO Chiara,foaf:Person
849,reo:fenoglio-ivana,FENOGLIO Ivana,foaf:Person
850,reo:fenu-francesco,FENU Francesco,foaf:Person
851,reo:feo-ilaria,FEO Ilaria,foaf:Person
852,reo:ferrando-simona,FERRANDO Simona,foaf:Person
853,reo:ferrara-francesca,FERRARA Francesca,foaf:Person
854,reo:ferrarese-silvia,FERRARESE Silvia,foaf:Person
855,reo:ferrari-attilio,FERRARI Attilio,foaf:Person
856,reo:ferrari-federica,FERRARI Federica,foaf:Person
857,reo:ferrari-giulia,FERRARI Giulia,foaf:Person
858,reo:ferrari-massimo-carlo,FERRARI Massimo Carlo,foaf:Person
859,reo:ferraris-alberto,FERRARIS Alberto,foaf:Person
860,reo:ferraris-maurizio-enrico-vittorio,FERRARIS Maurizio Enrico Vittorio,foaf:Person
861,reo:ferraris-stefano,FERRARIS STEFANO,foaf:Person
862,reo:ferraris-valeria,FERRARIS Valeria,foaf:Person
863,reo:ferrarotti-lorenzo,FERRAROTTI LORENZO,foaf:Person
864,reo:ferrero-camoletto-raffaella,FERRERO CAMOLETTO Raffaella,foaf:Person
865,reo:ferrero-giulio,FERRERO Giulio,foaf:Person
866,reo:ferrigno-margherita,FERRIGNO MARGHERITA,foaf:Person
867,reo:ferrini-francesco-maria,FERRINI Francesco Maria,foaf:Person
868,reo:ferrocino-ilario,FERROCINO Ilario,foaf:Person
869,reo:ferroglio-ezio,FERROGLIO Ezio,foaf:Person
870,reo:ferroglio-maria-laura,FERROGLIO MARIA LAURA,foaf:Person
871,reo:ferruccio-damiani,FERRUCCIO-DAMIANI,foaf:Person
872,reo:fiandrotti-attilio,Attilio FIANDROTTI,foaf:Person
873,reo:ficara-giorgio-luigi-maria,FICARA Giorgio Luigi Maria,foaf:Person
874,reo:filandri-marianna-azzurra,FILANDRI Marianna Azzurra,foaf:Person
875,reo:filippi-daniele-valentino,FILIPPI Daniele Valentino,foaf:Person
876,reo:fin-andrea,FIN Andrea,foaf:Person
877,reo:fino-anna-maria,FINO Anna Maria,foaf:Person
878,reo:fioccardi-annachiara,FIOCCARDI ANNACHIARA,foaf:Person
879,reo:fiocco-giacomo,FIOCCO GIACOMO,foaf:Person
880,reo:fiore-carmelina,FIORE Carmelina,foaf:Person
881,reo:fiorilla-edoardo,FIORILLA Edoardo,foaf:Person
882,reo:fiorilli-valentina,FIORILLI Valentina,foaf:Person
883,reo:fiorio-pla-alessandra,FIORIO PLA Alessandra,foaf:Person
884,reo:fiorito-giovanni,FIORITO GIOVANNI,foaf:Person
885,reo:fiscale-vittorio,FISCALE VITTORIO,foaf:Person
886,reo:fissore-cecilia,FISSORE CECILIA,foaf:Person
887,reo:fiumara-ferdinando,FIUMARA Ferdinando,foaf:Person
888,reo:flores-maria,FLORES Maria,foaf:Person
889,reo:floris-francesco,FLORIS Francesco,foaf:Person
890,reo:floris-mara,FLORIS MARA,foaf:Person
891,reo:foietta-enrico,FOIETTA Enrico,foaf:Person
892,reo:fonio-paolo,FONIO Paolo,foaf:Person
893,reo:fontana-magda,FONTANA Magda,foaf:Person
894,reo:forliano-canio,FORLIANO Canio,foaf:Person
895,reo:fornaro-giulia-alice,FORNARO Giulia Alice,foaf:Person
896,reo:fornaseri-federico,FORNASERI FEDERICO,foaf:Person
897,reo:fornengo-nicolao,FORNENGO Nicolao,foaf:Person
898,reo:forneris-jacopo,FORNERIS Jacopo,foaf:Person
899,reo:forni-g,FORNI-G,foaf:Person
900,reo:forno-silvia,FORNO Silvia,foaf:Person
901,reo:forte-claudio,FORTE Claudio,foaf:Person
902,reo:fossataro-carlotta,FOSSATARO Carlotta,foaf:Person
903,reo:fradiante-valeria,FRADIANTE VALERIA,foaf:Person
904,reo:francesca-carmagnola,FRANCESCA-CARMAGNOLA,foaf:Person
905,reo:francesca-cordero,Francesca CORDERO,foaf:Person
906,reo:francesca-tini-brunozzi,FRANCESCA-TINI-BRUNOZZI,foaf:Person
907,reo:franceschinis-g,FRANCESCHINIS-G,foaf:Person
908,reo:francesco-bergadano,Francesco BERGADANO,foaf:Person
909,reo:francesco-polzella,Francesco-Polzella,foaf:Person
910,reo:francese-rachele,FRANCESE Rachele,foaf:Person
911,reo:francoise-andré,Francoise-André,foaf:Person
912,reo:francoise-baude,Francoise-Baude,foaf:Person
913,reo:frangioni-tommaso,FRANGIONI TOMMASO,foaf:Person
914,reo:fratianni-simona,FRATIANNI SIMONA,foaf:Person
915,reo:frederic-prost,FREDERIC-PROST,foaf:Person
916,reo:fregnan-federica,FREGNAN Federica,foaf:Person
917,reo:freilone-franco,FREILONE Franco,foaf:Person
918,reo:frenda-simona,FRENDA SIMONA,foaf:Person
919,reo:freppaz-michele,FREPPAZ Michele,foaf:Person
920,reo:friard-o,Friard-O,foaf:Person
921,reo:friedrich-g,FRIEDRICH-G,foaf:Person
922,reo:frontuto-vito,FRONTUTO Vito,foaf:Person
923,reo:fulvio-ricceri,Fulvio-Ricceri,foaf:Person
924,reo:furia-paolo,FURIA Paolo,foaf:Person
925,reo:furiassi-cristiano-gino,FURIASSI Cristiano Gino,foaf:Person
926,reo:fusari-valentina,FUSARI Valentina,foaf:Person
927,reo:fusella-federica,FUSELLA FEDERICA,foaf:Person
928,reo:gabriel-antoniu,Gabriel-Antoniu,foaf:Person
929,reo:gabriella-olmo,Gabriella-Olmo,foaf:Person
930,reo:gabusi-giuseppe,GABUSI Giuseppe,foaf:Person
931,reo:gaeta-r,GAETA-R,foaf:Person
932,reo:gaeta-rossano,Rossano GAETA,foaf:Person
933,reo:gagliardi-barbara-sara-alessandra-lorenza,GAGLIARDI Barbara Sara Alessandra Lorenza,foaf:Person
934,reo:gai-m,GAI-M,foaf:Person
935,reo:gai-marta,GAI Marta,foaf:Person
936,reo:galasso-raffaella,GALASSO Raffaella,foaf:Person
937,reo:galigani-mattia,GALIGANI MATTIA,foaf:Person
938,reo:galliano-simone,GALLIANO Simone,foaf:Person
939,reo:gallicchio-margherita,GALLICCHIO Margherita,foaf:Person
940,reo:gallice-andrea-pier-giovanni,GALLICE Andrea Pier Giovanni,foaf:Person
941,reo:gallina-maria-adelaide,GALLINA Maria Adelaide,foaf:Person
942,reo:gallino-francesco,GALLINO Francesco,foaf:Person
943,reo:gallo-giovanni,GALLO Giovanni,foaf:Person
944,reo:gallo-maria-pia,GALLO Maria Pia,foaf:Person
945,reo:galloni-marco-rodolfo,GALLONI Marco Rodolfo,foaf:Person
946,reo:galofaro-francesco,GALOFARO FRANCESCO,foaf:Person
947,reo:galoppini-elisabetta,GALOPPINI ELISABETTA,foaf:Person
948,reo:gamba-ezio,GAMBA Ezio,foaf:Person
949,reo:gamba-paola-francesca,GAMBA Paola Francesca,foaf:Person
950,reo:gamba-valter,GAMBA Valter,foaf:Person
951,reo:gambino-francesca,GAMBINO FRANCESCA,foaf:Person
952,reo:gambino-paolo,GAMBINO Paolo,foaf:Person
953,reo:gamboni-roberto,GAMBONI Roberto,foaf:Person
954,reo:gandolfi-elena,GANDOLFI Elena,foaf:Person
955,reo:garaffo-giulia,GARAFFO GIULIA,foaf:Person
956,reo:garbarini-francesca,GARBARINI Francesca,foaf:Person
957,reo:garbarino-sandra,GARBARINO Sandra,foaf:Person
958,reo:garbi-gemma,GARBI GEMMA,foaf:Person
959,reo:garbolino-laura,GARBOLINO Laura,foaf:Person
960,reo:garcia-vozmediano-aitor,GARCIA VOZMEDIANO AITOR,foaf:Person
961,reo:gariglio-marta,GARIGLIO Marta,foaf:Person
962,reo:garnero-gabriele,GARNERO Gabriele,foaf:Person
963,reo:garofalo-giorgia,GAROFALO GIORGIA,foaf:Person
964,reo:garofalo-simone,GAROFALO SIMONE,foaf:Person
965,reo:garro-christian,GARRO CHRISTIAN,foaf:Person
966,reo:garzaro-giacomo,GARZARO Giacomo,foaf:Person
967,reo:gasco-laura,GASCO Laura,foaf:Person
968,reo:gasparini-fabio,GASPARINI FABIO,foaf:Person
969,reo:gastaldi-enrico,GASTALDI Enrico,foaf:Person
970,reo:gatti-gianluigi,GATTI Gianluigi,foaf:Person
971,reo:gattino-silvia,GATTINO Silvia,foaf:Person
972,reo:gaudino-federica,GAUDINO FEDERICA,foaf:Person
973,reo:gay-paolo,GAY Paolo,foaf:Person
974,reo:gazzano-elena,GAZZANO Elena,foaf:Person
975,reo:gea-marta,GEA Marta,foaf:Person
976,reo:gebara-natalia,GEBARA Natalia,foaf:Person
977,reo:geddo-federica,GEDDO Federica,foaf:Person
978,reo:gemello-r,GEMELLO-R,foaf:Person
979,reo:gena-c,GENA-C,foaf:Person
980,reo:gena-cristina,Cristina GENA,foaf:Person
981,reo:genesin-maria-pia,GENESIN Maria Pia,foaf:Person
982,reo:geninatti-cossatin-angelo,GENINATTI COSSATIN ANGELO,foaf:Person
983,reo:geninatti-crich-simonetta,GENINATTI CRICH Simonetta,foaf:Person
984,reo:genova-carlo,GENOVA Carlo,foaf:Person
985,reo:genova-tullio,GENOVA Tullio,foaf:Person
986,reo:genovese-alessio,GENOVESE ALESSIO,foaf:Person
987,reo:genovese-francesca,GENOVESE Francesca,foaf:Person
988,reo:genre-andrea,GENRE Andrea,foaf:Person
989,reo:gentile-wilma,GENTILE WILMA,foaf:Person
990,reo:gentilini-sara,GENTILINI Sara,foaf:Person
991,reo:gerardi-donato,GERARDI Donato,foaf:Person
992,reo:gerbaudo-andrea,GERBAUDO ANDREA,foaf:Person
993,reo:gerbi-vincenzo,GERBI Vincenzo,foaf:Person
994,reo:geuna-stefano,GEUNA Stefano,foaf:Person
995,reo:ghiazza-mara,GHIAZZA Mara,foaf:Person
996,reo:ghigo-alessandra,GHIGO Alessandra,foaf:Person
997,reo:ghigo-ezio,GHIGO Ezio,foaf:Person
